X Grid Position, Y  Grid Position, VecX, VecY, VecZ
4,7,1.15986,-1.953983,3.5
4,8,1.137117,-1.973458,4
4,9,1.126379,-1.975094,4.5
4,10,1.126379,-1.975094,5
4,11,1.137117,-1.973458,5.5
4,12,1.15986,-1.953983,6
4,13,1.206704,-1.912036,6.5
4,14,1.261329,-1.845508,7
4,15,1.332366,-1.757905,7.5
4,16,1.426862,-1.642993,8
4,17,1.550205,-1.491018,8.5
4,18,1.693917,-1.281303,9
4,19,1.693917,-1.281303,9.5
5,0,2.307982,-1.383852,0
5,1,2.307982,-1.383852,0.5
5,2,2.229566,-1.597893,1
5,3,2.157561,-1.774005,1.5
5,4,2.098676,-1.917586,2
5,5,2.051664,-2.034686,2.5
5,6,2.014256,-2.12974,3
5,7,1.985592,-2.209851,3.5
5,8,1.970891,-2.263721,4
5,9,1.965577,-2.289726,4.5
5,10,1.965577,-2.289726,5
5,11,1.970891,-2.263721,5.5
5,12,1.985592,-2.209851,6
5,13,2.014256,-2.12974,6.5
5,14,2.051664,-2.034686,7
5,15,2.098676,-1.917586,7.5
5,16,2.157561,-1.774005,8
5,17,2.229566,-1.597893,8.5
5,18,2.307982,-1.383852,9
5,19,2.307982,-1.383852,9.5
6,0,2.912553,-1.422752,0
6,1,2.912553,-1.422752,0.5
6,2,2.879239,-1.637188,1
6,3,2.84513,-1.819933,1.5
6,4,2.815514,-1.975993,2
6,5,2.791086,-2.10729,2.5
6,6,2.77161,-2.217535,3
6,7,2.756236,-2.310225,3.5
6,8,2.744244,-2.388771,4
6,9,2.754552,-2.434053,4.5
6,10,2.754552,-2.434053,5
6,11,2.744244,-2.388772,5.5
6,12,2.756236,-2.310225,6
6,13,2.77161,-2.217535,6.5
6,14,2.791086,-2.10729,7
6,15,2.815514,-1.975993,7.5
6,16,2.84513,-1.819933,8
6,17,2.879239,-1.637188,8.5
6,18,2.912553,-1.422752,9
6,19,2.912553,-1.422752,9.5
7,0,3.5,-1.458753,0
7,1,3.5,-1.458753,0.5
7,2,3.5,-1.662011,1
7,3,3.5,-1.843779,1.5
7,4,3.5,-2.001192,2
7,5,3.5,-2.135071,2.5
7,6,3.5,-2.248115,3
7,7,3.5,-2.343625,3.5
7,8,3.5,-2.424555,4
7,9,3.5,-2.468448,4.5
7,10,3.5,-2.468448,5
7,11,3.5,-2.424555,5.5
7,12,3.5,-2.343625,6
7,13,3.5,-2.248115,6.5
7,14,3.5,-2.13507,7
7,15,3.5,-2.001192,7.5
7,16,3.5,-1.843779,8
7,17,3.5,-1.662011,8.5
7,18,3.5,-1.458753,9
7,19,3.5,-1.458753,9.5
8,0,4.087449,-1.422752,0
8,1,4.087449,-1.422752,0.5
8,2,4.120763,-1.637188,1
8,3,4.154868,-1.819933,1.5
8,4,4.184481,-1.975993,2
8,5,4.208918,-2.107289,2.5
8,6,4.228394,-2.217534,3
8,7,4.243764,-2.310225,3.5
8,8,4.25575,-2.388772,4
8,9,4.245452,-2.434053,4.5
8,10,4.245452,-2.434053,5
8,11,4.25575,-2.388772,5.5
8,12,4.243764,-2.310225,6
8,13,4.228394,-2.217534,6.5
8,14,4.208918,-2.107289,7
8,15,4.184481,-1.975993,7.5
8,16,4.154868,-1.819933,8
8,17,4.120763,-1.637188,8.5
8,18,4.087449,-1.422752,9
8,19,4.087449,-1.422752,9.5
9,0,4.692022,-1.383852,0
9,1,4.692022,-1.383852,0.5
9,2,4.770432,-1.597893,1
9,3,4.84244,-1.774005,1.5
9,4,4.901331,-1.917586,2
9,5,4.948336,-2.034686,2.5
9,6,4.985752,-2.129738,3
9,7,5.014401,-2.209852,3.5
9,8,5.029102,-2.263721,4
9,9,5.03442,-2.289726,4.5
9,10,5.03442,-2.289726,5
9,11,5.029103,-2.263721,5.5
9,12,5.014401,-2.209852,6
9,13,4.985752,-2.129738,6.5
9,14,4.948336,-2.034686,7
9,15,4.901331,-1.917586,7.5
9,16,4.84244,-1.774005,8
9,17,4.770432,-1.597893,8.5
9,18,4.692022,-1.383852,9
9,19,4.692022,-1.383852,9.5
10,0,5.306085,-1.281303,0
10,1,5.306085,-1.281303,0.5
10,2,5.4498,-1.491017,1
10,3,5.573135,-1.642994,1.5
10,4,5.667632,-1.757905,2
10,5,5.738673,-1.845508,2.5
10,6,5.793296,-1.912036,3
10,7,5.840132,-1.953985,3.5
10,8,5.862881,-1.973459,4
10,9,5.873619,-1.975096,4.5
10,10,5.87362,-1.975095,5
10,11,5.862881,-1.973459,5.5
10,12,5.840132,-1.953985,6
10,13,5.793296,-1.912036,6.5
10,14,5.738673,-1.845508,7
10,15,5.667632,-1.757905,7.5
10,16,5.573135,-1.642994,8
10,17,5.4498,-1.491017,8.5
10,18,5.306085,-1.281303,9
10,19,5.306085,-1.281303,9.5
11,0,5.952202,-1.08665,0
11,1,5.952202,-1.08665,0.5
11,2,6.210562,-1.233074,1
11,3,6.394176,-1.288915,1.5
11,4,6.518509,-1.305379,2
11,5,6.60427,-1.312618,2.5
11,6,6.667258,-1.312125,3
11,7,6.715906,-1.303382,3.5
11,8,6.735079,-1.296622,4
11,9,6.744048,-1.293386,4.5
11,10,6.744048,-1.293386,5
11,11,6.735079,-1.296622,5.5
11,12,6.715906,-1.303381,6
11,13,6.667258,-1.312124,6.5
11,14,6.60427,-1.312618,7
11,15,6.518509,-1.30538,7.5
11,16,6.394176,-1.288915,8
11,17,6.210562,-1.233073,8.5
11,18,5.952202,-1.08665,9
11,19,5.952202,-1.08665,9.5
12,0,6.574642,-0.6092006,0
12,1,6.574642,-0.6092006,0.5
12,2,6.921536,-0.4356025,1
12,3,7.03218,-0.3079773,1.5
12,4,7.077782,-0.2322904,2
12,5,7.099107,-0.1798107,2.5
12,6,7.106538,-0.1430533,3
12,7,7.110384,-0.1166931,3.5
12,8,7.111788,-0.1052734,4
12,9,7.112331,-0.0998927,4.5
12,10,7.112331,-0.0998927,5
12,11,7.111788,-0.1052735,5.5
12,12,7.110384,-0.1166931,6
12,13,7.106538,-0.1430533,6.5
12,14,7.099107,-0.1798108,7
12,15,7.077782,-0.2322904,7.5
12,16,7.03218,-0.3079773,8
12,17,6.921536,-0.4356025,8.5
12,18,6.574642,-0.6092007,9
12,19,6.574642,-0.6092007,9.5
13,0,6.5,0,0
13,1,6.5,0,0.5
13,2,6.5,0,1
13,3,6.5,0,1.5
13,4,6.5,0,2
13,5,6.5,0,2.5
13,6,6.5,0,3
13,7,6.5,0,3.5
13,8,6.5,0,4
13,9,6.5,0,4.5
13,10,6.5,0,5
13,11,6.5,0,5.5
13,12,6.5,0,6
13,13,6.5,0,6.5
13,14,6.5,0,7
13,15,6.5,0,7.5
13,16,6.5,0,8
13,17,6.5,0,8.5
13,18,6.5,0,9
13,19,6.5,0,9.5
14,0,6.499764,0.5012349,0
14,1,6.499764,0.5012349,0.5
14,2,6.157291,0.2825061,1
14,3,6.093767,0.09610038,1.5
14,4,6.089429,-0.01130626,2
14,5,6.093618,-0.07468095,2.5
14,6,6.097871,-0.1094629,3
14,7,6.101471,-0.1328159,3.5
14,8,6.103446,-0.1430695,4
14,9,6.104276,-0.1476558,4.5
14,10,6.104276,-0.1476558,5
14,11,6.103446,-0.1430695,5.5
14,12,6.101471,-0.1328171,6
14,13,6.097871,-0.109463,6.5
14,14,6.093618,-0.07468102,7
14,15,6.08943,-0.01130665,7.5
14,16,6.093767,0.0961004,8
14,17,6.157291,0.2825061,8.5
14,18,6.499764,0.5012349,9
14,19,6.499764,0.5012349,9.5
