X Grid Position, Y  Grid Position, VecX, VecY, VecZ
3,14,0.489403,-1.002453,7
3,15,0.5687108,-0.9999065,7.5
3,16,0.6896428,-0.9837987,8
3,17,0.8792786,-0.9267969,8.5
3,18,1.148889,-0.7618677,9
3,19,1.148889,-0.7618677,9.5
4,0,1.768208,-0.8019228,0
4,1,1.768208,-0.8019228,0.5
4,2,1.625774,-0.9924656,1
4,3,1.49678,-1.122341,1.5
4,4,1.394282,-1.205896,2
4,5,1.316134,-1.260319,2.5
4,6,1.256554,-1.297126,3
4,7,1.210432,-1.323075,3.5
4,8,1.174037,-1.342085,4
4,9,1.144754,-1.356475,4.5
4,10,1.144754,-1.356475,5
4,11,1.174036,-1.342085,5.5
4,12,1.210432,-1.323075,6
4,13,1.256554,-1.297126,6.5
4,14,1.316134,-1.260319,7
4,15,1.394282,-1.205896,7.5
4,16,1.49678,-1.122341,8
4,17,1.625774,-0.9924656,8.5
4,18,1.768208,-0.8019229,9
4,19,1.768208,-0.8019229,9.5
5,0,2.329452,-1.032309,0
5,1,2.329452,-1.032309,0.5
5,2,2.249074,-1.24294,1
5,3,2.161269,-1.387701,1.5
5,4,2.078024,-1.482753,2
5,5,2.007462,-1.539507,2.5
5,6,1.9534,-1.578635,3
5,7,1.909431,-1.610304,3.5
5,8,1.873246,-1.635192,4
5,9,1.863882,-1.640786,4.5
5,10,1.863882,-1.640786,5
5,11,1.873246,-1.635192,5.5
5,12,1.909431,-1.610304,6
5,13,1.9534,-1.578635,6.5
5,14,2.007462,-1.539507,7
5,15,2.078024,-1.482753,7.5
5,16,2.161269,-1.387701,8
5,17,2.249075,-1.24294,8.5
5,18,2.329452,-1.032309,9
5,19,2.329452,-1.032309,9.5
6,0,2.918805,-1.126916,0
6,1,2.918805,-1.126916,0.5
6,2,2.880492,-1.342268,1
6,3,2.843871,-1.533661,1.5
6,4,2.813033,-1.692006,2
6,5,2.782979,-1.812485,2.5
6,6,2.745115,-1.889758,3
6,7,2.707731,-1.92873,3.5
6,8,2.682422,-1.950087,4
6,9,2.682422,-1.950087,4.5
6,10,2.682422,-1.950087,5
6,11,2.682422,-1.950087,5.5
6,12,2.707731,-1.92873,6
6,13,2.745115,-1.889758,6.5
6,14,2.78298,-1.812485,7
6,15,2.813033,-1.692006,7.5
6,16,2.843871,-1.533661,8
6,17,2.880492,-1.342268,8.5
6,18,2.918805,-1.126916,9
6,19,2.918805,-1.126916,9.5
7,0,3.5,-1.13724,0
7,1,3.5,-1.13724,0.5
7,2,3.5,-1.361439,1
7,3,3.5,-1.555018,1.5
7,4,3.5,-1.713302,2
7,5,3.5,-1.849208,2.5
7,6,3.5,-1.964647,3
7,7,3.5,-2.028158,3.5
7,8,3.5,-2.028158,4
7,9,3.5,-2.028158,4.5
7,10,3.5,-2.028158,5
7,11,3.5,-2.028158,5.5
7,12,3.5,-2.028158,6
7,13,3.5,-1.964647,6.5
7,14,3.5,-1.849208,7
7,15,3.5,-1.713302,7.5
7,16,3.5,-1.555018,8
7,17,3.5,-1.361439,8.5
7,18,3.5,-1.13724,9
7,19,3.5,-1.13724,9.5
8,0,4.081194,-1.126916,0
8,1,4.081194,-1.126916,0.5
8,2,4.119509,-1.342268,1
8,3,4.156134,-1.533661,1.5
8,4,4.186969,-1.692006,2
8,5,4.21702,-1.812485,2.5
8,6,4.254884,-1.889758,3
8,7,4.292271,-1.92873,3.5
8,8,4.317581,-1.950087,4
8,9,4.317581,-1.950087,4.5
8,10,4.317581,-1.950087,5
8,11,4.317581,-1.950087,5.5
8,12,4.292271,-1.92873,6
8,13,4.254884,-1.889758,6.5
8,14,4.21702,-1.812485,7
8,15,4.186969,-1.692006,7.5
8,16,4.156134,-1.533661,8
8,17,4.119509,-1.342268,8.5
8,18,4.081194,-1.126916,9
8,19,4.081194,-1.126916,9.5
9,0,4.670548,-1.032309,0
9,1,4.670548,-1.032309,0.5
9,2,4.750928,-1.24294,1
9,3,4.838737,-1.387701,1.5
9,4,4.921974,-1.482753,2
9,5,4.992542,-1.539506,2.5
9,6,5.046601,-1.578635,3
9,7,5.090569,-1.610304,3.5
9,8,5.126756,-1.635192,4
9,9,5.136114,-1.640787,4.5
9,10,5.136114,-1.640787,5
9,11,5.126756,-1.635192,5.5
9,12,5.090569,-1.610304,6
9,13,5.046601,-1.578635,6.5
9,14,4.992542,-1.539507,7
9,15,4.921974,-1.482753,7.5
9,16,4.838737,-1.387701,8
9,17,4.750928,-1.24294,8.5
9,18,4.670548,-1.032309,9
9,19,4.670548,-1.032309,9.5
10,0,5.231793,-0.8019228,0
10,1,5.231793,-0.8019228,0.5
10,2,5.374227,-0.9924656,1
10,3,5.503213,-1.122341,1.5
10,4,5.60572,-1.205896,2
10,5,5.683867,-1.260319,2.5
10,6,5.743447,-1.297126,3
10,7,5.789564,-1.323076,3.5
10,8,5.825962,-1.342085,4
10,9,5.855254,-1.356474,4.5
10,10,5.855254,-1.356474,5
10,11,5.825962,-1.342085,5.5
10,12,5.789564,-1.323076,6
10,13,5.743447,-1.297126,6.5
10,14,5.683867,-1.260319,7
10,15,5.60572,-1.205896,7.5
10,16,5.503213,-1.122341,8
10,17,5.374227,-0.9924656,8.5
10,18,5.231793,-0.8019229,9
10,19,5.231793,-0.8019229,9.5
11,0,5.851105,-0.7618687,0
11,1,5.851105,-0.7618687,0.5
11,2,6.120717,-0.9267976,1
11,3,6.310359,-0.9837983,1.5
11,4,6.431296,-0.9999028,2
11,5,6.510599,-1.002453,2.5
11,6,6.565304,-1.000556,3
11,7,6.604865,-0.9973201,3.5
11,8,6.634626,-0.9938418,4
11,9,6.657742,-0.9905196,4.5
11,10,6.657742,-0.9905196,5
11,11,6.634626,-0.9938418,5.5
11,12,6.604865,-0.9973201,6
11,13,6.565304,-1.000556,6.5
11,14,6.510599,-1.002453,7
11,15,6.431296,-0.9999028,7.5
11,16,6.310359,-0.9837983,8
11,17,6.120717,-0.9267976,8.5
11,18,5.851105,-0.7618687,9
11,19,5.851105,-0.7618687,9.5
12,0,6.47617,-0.5005939,0
12,1,6.47617,-0.5005939,0.5
12,2,6.840063,-0.3702092,1
12,3,6.93892,-0.2466557,1.5
12,4,6.97265,-0.1747142,2
12,5,6.987074,-0.1302049,2.5
12,6,6.994252,-0.1004369,3
12,7,6.998213,-0.07928592,3.5
12,8,7.000561,-0.06352336,4
12,9,7.002028,-0.05135446,4.5
12,10,7.002028,-0.05135446,5
12,11,7.000561,-0.06352348,5.5
12,12,6.998213,-0.07928592,6
12,13,6.994252,-0.1004369,6.5
12,14,6.987074,-0.1302045,7
12,15,6.97265,-0.1747142,7.5
12,16,6.93892,-0.2466559,8
12,17,6.840063,-0.3702092,8.5
12,18,6.47617,-0.5005939,9
12,19,6.47617,-0.5005939,9.5
13,0,6.5,0,0
13,1,6.5,0,0.5
13,2,6.5,0,1
13,3,6.5,0,1.5
13,4,6.5,0,2
13,5,6.5,0,2.5
13,6,6.5,0,3
13,7,6.5,0,3.5
13,8,6.5,0,4
13,9,6.5,0,4.5
13,10,6.5,0,5
13,11,6.5,0,5.5
13,12,6.5,0,6
13,13,6.5,0,6.5
13,14,6.5,0,7
13,15,6.5,0,7.5
13,16,6.5,0,8
13,17,6.5,0,8.5
13,18,6.5,0,9
13,19,6.5,0,9.5
14,0,6.52383,0.5005939,0
14,1,6.52383,0.5005939,0.5
14,2,6.159937,0.3702092,1
14,3,6.06108,0.2466557,1.5
14,4,6.02735,0.1747142,2
14,5,6.012926,0.1302049,2.5
14,6,6.005748,0.1004369,3
14,7,6.001787,0.07928592,3.5
14,8,5.999439,0.06352336,4
14,9,5.997972,0.05135446,4.5
14,10,5.997972,0.05135446,5
14,11,5.999439,0.06352348,5.5
14,12,6.001787,0.07928592,6
14,13,6.005748,0.1004369,6.5
14,14,6.012926,0.1302045,7
14,15,6.02735,0.1747142,7.5
14,16,6.06108,0.2466559,8
14,17,6.159937,0.3702092,8.5
14,18,6.52383,0.5005939,9
14,19,6.52383,0.5005939,9.5
