X Grid Position, Y  Grid Position, VecX, VecY, VecZ
5,14,2.159718,-2.397797,7.023063
5,15,2.196555,-2.294774,7.525296
5,16,2.245041,-2.159416,8.025747
5,17,2.304155,-1.986082,8.524215
5,18,2.368364,-1.772099,9.029699
5,19,2.360657,-1.792604,9.528256
6,0,2.934848,-1.813856,-0.0282571
6,1,2.938592,-1.791706,0.4710048
6,2,2.911246,-1.996352,0.9766008
6,3,2.885132,-2.170306,1.475416
6,4,2.862675,-2.312403,1.97588
6,5,2.844874,-2.424222,2.477931
6,6,2.831631,-2.508877,2.981362
6,7,2.822414,-2.569482,3.485892
6,8,2.816641,-2.608506,3.991217
6,9,2.81387,-2.627607,4.497022
6,10,2.81387,-2.627607,5.002978
6,11,2.816641,-2.608506,5.508783
6,12,2.822414,-2.569482,6.014109
6,13,2.831631,-2.508878,6.518637
6,14,2.844874,-2.424221,7.022072
6,15,2.862675,-2.312403,7.52412
6,16,2.885132,-2.170307,8.024581
6,17,2.911246,-1.996352,8.523398
6,18,2.938592,-1.791706,9.028992
6,19,2.934848,-1.813854,9.528262
7,0,3.5,-1.819856,-0.02820589
7,1,3.5,-1.7972,0.4712768
7,2,3.5,-1.99842,0.9769197
7,3,3.5,-2.171752,1.475862
7,4,3.5,-2.315256,1.97635
7,5,3.5,-2.429406,2.478352
7,6,3.5,-2.516469,2.981696
7,7,3.5,-2.579081,3.486126
7,8,3.5,-2.619501,3.991352
7,9,3.5,-2.639312,4.497065
7,10,3.5,-2.639312,5.002935
7,11,3.5,-2.619501,5.508646
7,12,3.5,-2.579081,6.013874
7,13,3.5,-2.516469,6.518307
7,14,3.5,-2.429406,7.021651
7,15,3.5,-2.315256,7.523652
7,16,3.5,-2.171752,8.024136
7,17,3.5,-1.99842,8.523082
7,18,3.5,-1.7972,9.028724
7,19,3.5,-1.819855,9.528205
8,0,4.065155,-1.813856,-0.02825711
8,1,4.061409,-1.791706,0.4710048
8,2,4.088752,-1.996352,0.9766008
8,3,4.11487,-2.170306,1.475416
8,4,4.137319,-2.312403,1.97588
8,5,4.155129,-2.424222,2.477931
8,6,4.168362,-2.508878,2.981362
8,7,4.177591,-2.569481,3.485892
8,8,4.183359,-2.608506,3.991218
8,9,4.186124,-2.627607,4.497022
8,10,4.186124,-2.627606,5.002978
8,11,4.183359,-2.608505,5.508783
8,12,4.177591,-2.569482,6.014109
8,13,4.168362,-2.508878,6.518637
8,14,4.155129,-2.424222,7.022072
8,15,4.137319,-2.312403,7.52412
8,16,4.114871,-2.170307,8.024581
8,17,4.088752,-1.996352,8.523398
8,18,4.061409,-1.791706,9.028992
8,19,4.065155,-1.813854,9.528262
9,0,4.639343,-1.792606,-0.02825398
9,1,4.631639,-1.7721,0.470302
9,2,4.695843,-1.986083,0.975787
9,3,4.754958,-2.159416,1.474254
9,4,4.803445,-2.294774,1.974704
9,5,4.840277,-2.397798,2.476937
9,6,4.866807,-2.474159,2.98062
9,7,4.88486,-2.528172,3.485398
9,8,4.896003,-2.56274,3.990938
9,9,4.901303,-2.579613,4.496927
9,10,4.901303,-2.579613,5.003073
9,11,4.896004,-2.562741,5.50906
9,12,4.88486,-2.528172,6.0146
9,13,4.866807,-2.474159,6.51938
9,14,4.840277,-2.397798,7.023063
9,15,4.803445,-2.294774,7.525296
9,16,4.754958,-2.159416,8.025747
9,17,4.695843,-1.986082,8.524215
9,18,4.631639,-1.772099,9.029699
9,19,4.639343,-1.792604,9.528256
10,0,5.234498,-1.742791,-0.02757409
10,1,5.222506,-1.725537,0.4696785
10,2,5.349772,-1.947988,0.975179
10,3,5.456952,-2.107668,1.473345
10,4,5.536623,-2.221215,1.974038
10,5,5.592555,-2.302971,2.476662
10,6,5.630643,-2.361952,2.980643
10,7,5.655623,-2.403232,3.485564
10,8,5.670715,-2.429569,3.991101
10,9,5.677804,-2.442428,4.497013
10,10,5.677804,-2.442428,5.002987
10,11,5.670715,-2.429569,5.508903
10,12,5.655623,-2.403232,6.014436
10,13,5.630643,-2.361952,6.51935
10,14,5.592556,-2.302971,7.023338
10,15,5.536624,-2.221215,7.525953
10,16,5.456952,-2.107669,8.026657
10,17,5.349772,-1.947985,8.524829
10,18,5.222506,-1.725538,9.030321
10,19,5.234498,-1.742791,9.527573
11,0,5.866244,-1.622389,-0.02446645
11,1,5.850249,-1.611028,0.4709553
11,2,6.100781,-1.799566,0.9777841
11,3,6.268579,-1.891466,1.477136
11,4,6.37135,-1.945691,1.979043
11,5,6.434735,-1.983678,2.482084
11,6,6.474516,-2.012118,2.985672
11,7,6.499316,-2.033003,3.489571
11,8,6.513834,-2.046868,3.99367
11,9,6.520553,-2.053801,4.497883
11,10,6.520553,-2.053801,5.002117
11,11,6.513834,-2.046868,5.506334
11,12,6.499316,-2.033003,6.010431
11,13,6.474516,-2.012118,6.51433
11,14,6.434736,-1.983678,7.017915
11,15,6.371351,-1.94569,7.520955
11,16,6.268579,-1.891466,8.022864
11,17,6.100781,-1.799565,8.522225
11,18,5.850249,-1.611028,9.029039
11,19,5.866242,-1.622388,9.524466
12,0,6.497026,-1.285534,-0.01472398
12,1,6.479275,-1.282086,0.4810446
12,2,6.839386,-1.176371,0.996169
12,3,6.933912,-1.094072,1.502766
12,4,6.964933,-1.061425,2.005851
12,5,6.977312,-1.052098,2.506593
12,6,6.982819,-1.05272,3.006029
12,7,6.985387,-1.056762,3.504714
12,8,6.986567,-1.060852,4.002975
12,9,6.987028,-1.063267,4.501011
12,10,6.987028,-1.063266,4.998989
12,11,6.986565,-1.060852,5.497026
12,12,6.985386,-1.056763,5.995277
12,13,6.982819,-1.05272,6.49397
12,14,6.977312,-1.052098,6.993407
12,15,6.964933,-1.061425,7.494149
12,16,6.933911,-1.094071,7.997239
12,17,6.839384,-1.176372,8.503837
12,18,6.479279,-1.282086,9.018952
12,19,6.497022,-1.285534,9.514729
13,0,6.509748,-0.7564595,-0.006615663
13,1,6.512533,-0.736004,0.494112
13,2,6.511033,-0.7798054,0.9962314
13,3,6.509479,-0.8203213,1.496295
13,4,6.507958,-0.8567403,1.9965
13,5,6.506553,-0.8882408,2.496856
13,6,6.505337,-0.9141605,2.997364
13,7,6.504373,-0.9339982,3.498007
13,8,6.503707,-0.9474032,3.998758
13,9,6.503366,-0.9541585,4.499585
13,10,6.503366,-0.9541584,5.000415
13,11,6.503707,-0.9474031,5.501241
13,12,6.504373,-0.9339982,6.001993
13,13,6.505337,-0.9141605,6.502636
13,14,6.506553,-0.8882408,7.003144
13,15,6.507958,-0.8567403,7.5035
13,16,6.509479,-0.8203214,8.0037
13,17,6.511033,-0.7798053,8.503769
13,18,6.512533,-0.7360042,9.005885
13,19,6.509748,-0.7564594,9.506613
14,0,6.51401,-0.2232057,0.001395602
14,1,6.500477,-0.2204585,0.5055535
14,2,6.155736,-0.4074461,0.9955742
14,3,6.056307,-0.581968,1.488175
14,4,6.022215,-0.6943161,1.985189
14,5,6.007472,-0.7705724,2.485224
14,6,5.999971,-0.8241941,2.987075
14,7,5.995806,-0.8613477,3.490062
14,8,5.9935,-0.8849776,3.993771
14,9,5.992456,-0.8965026,4.497884
14,10,5.992456,-0.8965033,5.002116
14,11,5.9935,-0.8849776,5.506229
14,12,5.995806,-0.861348,6.009937
14,13,5.999971,-0.8241941,6.512928
14,14,6.007472,-0.7705725,7.014771
14,15,6.022215,-0.6943161,7.514814
14,16,6.056307,-0.5819698,8.011821
14,17,6.155736,-0.4074467,8.504431
14,18,6.500474,-0.2204591,8.994439
14,19,6.514009,-0.2232055,9.498598
