X Grid Position, Y  Grid Position, VecX, VecY, VecZ
8,4,4.051103,-1.48637,2.008075
8,5,4.034378,-1.333888,2.488586
8,6,4.022901,-1.263013,2.994266
8,7,4.019379,-1.237383,3.5
8,8,4.022901,-1.263013,4.005737
8,9,4.034378,-1.333888,4.511416
8,10,4.051103,-1.48637,4.991925
8,11,4.021847,-1.24316,5.493132
8,12,4.007021,-1.030755,5.994133
8,13,4.000449,-0.8559511,6.494955
8,14,3.997914,-0.7156641,6.99563
9,0,4.494557,-0.6729348,0.004190338
9,1,4.498352,-0.8026265,0.5048133
9,2,4.50951,-0.9681212,1.005566
9,3,4.537739,-1.179012,1.506472
9,4,4.602307,-1.439571,2.007535
9,5,4.566655,-1.286382,2.488351
9,6,4.538288,-1.189803,2.994329
9,7,4.530509,-1.157368,3.5
9,8,4.538288,-1.189803,4.005671
9,9,4.566655,-1.286382,4.511647
9,10,4.602307,-1.439571,4.992465
9,11,4.537739,-1.179012,5.493528
9,12,4.50951,-0.968121,5.994434
9,13,4.498352,-0.8026264,6.495187
9,14,4.494557,-0.6729347,6.995811
10,0,5.126901,-1.033682,-0.01427645
10,1,5.09282,-0.995442,0.4905781
10,2,5.126748,-1.142102,0.9901362
10,3,5.125349,-1.195619,1.49273
10,4,5.09062,-1.158831,1.986997
10,5,5.131464,-1.188724,2.494957
10,6,5.19114,-1.308355,3.001193
10,7,5.214849,-1.34895,3.5
10,8,5.19114,-1.308355,3.998807
10,9,5.131464,-1.188724,4.505042
10,10,5.09062,-1.158831,5.013
10,11,5.125349,-1.195619,5.507272
10,12,5.126748,-1.142102,6.009864
10,13,5.09282,-0.9954418,6.509423
10,14,5.126901,-1.033682,7.014277
11,0,5.734073,-1.062745,-0.01548491
11,1,5.685076,-1.042667,0.4885194
11,2,5.799745,-1.225366,0.9876644
11,3,5.796062,-1.265949,1.492202
11,4,5.684173,-1.170356,1.985744
11,5,5.740636,-1.180655,2.495902
11,6,5.9068,-1.334097,3.002723
11,7,5.966794,-1.374535,3.5
11,8,5.9068,-1.334097,3.997277
11,9,5.740636,-1.180654,4.504098
11,10,5.684172,-1.170355,5.014256
11,11,5.796062,-1.265949,5.507794
11,12,5.799745,-1.225365,6.012341
11,13,5.685076,-1.042667,6.511481
11,14,5.734073,-1.062745,7.015483
12,0,6.394174,-0.8949613,-0.009673376
12,1,6.345768,-0.9199055,0.4915492
12,2,6.641937,-0.9625474,0.9962823
12,3,6.631129,-1.003106,1.499485
12,4,6.338246,-1.024104,1.991048
12,5,6.397345,-0.9859326,2.497293
12,6,6.742963,-0.9376781,3.00056
12,7,6.810615,-0.8968636,3.5
12,8,6.742963,-0.9376775,3.99944
12,9,6.397345,-0.9859322,4.502697
12,10,6.338246,-1.024104,5.008954
12,11,6.631129,-1.003106,5.500516
12,12,6.641938,-0.9625475,6.00371
12,13,6.345764,-0.9199048,6.508456
12,14,6.394174,-0.8949618,7.00967
13,0,6.517172,-0.388199,0.003076915
13,1,6.517094,-0.4216653,0.5033671
13,2,6.516769,-0.4559696,1.003685
13,3,6.51619,-0.4900985,1.504028
13,4,6.515385,-0.5227723,2.004393
13,5,6.515864,-0.4728327,2.498554
13,6,6.516028,-0.4761369,2.999257
13,7,6.516086,-0.477191,3.5
13,8,6.516028,-0.4761369,4.000743
13,9,6.515864,-0.4728326,4.501446
13,10,6.515385,-0.5227723,4.995606
13,11,6.51619,-0.4900984,5.495973
13,12,6.516769,-0.4559696,5.996316
13,13,6.517094,-0.4216653,6.496633
13,14,6.517172,-0.3881989,6.996923
14,0,6.636338,0.109296,0.0153013
14,1,6.677618,0.06485099,0.5145953
14,2,6.364569,0.03496336,1.010348
14,3,6.356278,3.066834E-05,1.507993
14,4,6.670546,-0.0182774,2.017757
14,5,6.635813,0.04084078,2.499803
14,6,6.314304,0.005013218,2.997767
14,7,6.244129,-0.03714866,3.5
14,8,6.314303,0.005013186,4.002233
14,9,6.635812,0.04084045,4.500194
14,10,6.670546,-0.01827767,4.982246
14,11,6.356278,3.048498E-05,5.492006
14,12,6.364569,0.03496339,5.98965
14,13,6.677616,0.06485144,6.485402
14,14,6.636337,0.1092963,6.984696
