X Grid Position, Y  Grid Position, VecX, VecY, VecZ
7,14,3.5,-1.660614,7.012557
8,0,4.062205,-1.656242,-0.01266923
8,1,4.057836,-1.615092,0.4861513
8,2,4.083586,-1.800094,0.9932072
8,3,4.107643,-1.951594,1.492816
8,4,4.127403,-2.067363,1.993473
8,5,4.141617,-2.147952,2.49507
8,6,4.150061,-2.19524,2.997355
8,7,4.152848,-2.210805,3.5
8,8,4.150061,-2.195239,4.002648
8,9,4.141618,-2.147951,4.504931
8,10,4.127403,-2.067361,5.006527
8,11,4.107643,-1.951591,5.507184
8,12,4.083585,-1.800091,6.006792
8,13,4.057836,-1.615086,6.513848
8,14,4.062204,-1.656239,7.012669
9,0,4.633708,-1.639804,-0.01290847
9,1,4.624828,-1.601398,0.4852873
9,2,4.685981,-1.797846,0.9923623
9,3,4.741267,-1.951249,1.49167
9,4,4.784739,-2.063233,1.992354
9,5,4.814866,-2.138548,2.49422
9,6,4.832289,-2.181807,2.996905
9,7,4.837977,-2.195902,3.5
9,8,4.83229,-2.181806,4.003097
9,9,4.814864,-2.138547,4.505782
9,10,4.784739,-2.063232,5.007644
9,11,4.741267,-1.951246,5.508329
9,12,4.685981,-1.797842,6.007638
9,13,4.624827,-1.601393,6.514714
9,14,4.633708,-1.639799,7.012905
10,0,5.22683,-1.597767,-0.01287123
10,1,5.213225,-1.564426,0.4841376
10,2,5.336586,-1.773045,0.9912661
10,3,5.439028,-1.916949,1.490123
10,4,5.512383,-2.011911,1.99095
10,5,5.559672,-2.0718,2.49324
10,6,5.585826,-2.105021,2.996409
10,7,5.594159,-2.115691,3.5
10,8,5.585826,-2.105021,4.003594
10,9,5.559672,-2.0718,4.506766
10,10,5.512383,-2.011909,5.009048
10,11,5.439027,-1.916946,5.509882
10,12,5.336581,-1.77304,6.008733
10,13,5.213222,-1.564419,6.515864
10,14,5.226827,-1.597762,7.012872
11,0,5.857886,-1.48752,-0.01143235
11,1,5.840125,-1.462532,0.483853
11,2,6.087768,-1.642394,0.991449
11,3,6.251872,-1.723477,1.490444
11,4,6.349188,-1.765033,1.991792
11,5,6.404792,-1.788864,2.494187
11,6,6.433512,-1.801832,2.997011
11,7,6.442397,-1.806008,3.5
11,8,6.433513,-1.801833,4.002992
11,9,6.404791,-1.788866,4.505814
11,10,6.349187,-1.765032,5.008209
11,11,6.251863,-1.723477,5.509561
11,12,6.087763,-1.64239,6.008544
11,13,5.840114,-1.462524,6.516151
11,14,5.857882,-1.487515,7.011431
12,0,6.490172,-1.161136,-0.006235586
12,1,6.471298,-1.146681,0.4893436
12,2,6.832894,-1.035498,0.9999416
12,3,6.927949,-0.9450687,1.503474
12,4,6.95923,-0.9036561,2.004577
12,5,6.97162,-0.885609,2.503848
12,6,6.976726,-0.8783231,3.00214
12,7,6.978148,-0.8763951,3.5
12,8,6.976729,-0.8783137,3.99786
12,9,6.971622,-0.8856022,4.496149
12,10,6.959231,-0.9036561,4.995421
12,11,6.927947,-0.9450729,5.496526
12,12,6.832878,-1.035511,6.000062
12,13,6.47128,-1.14668,6.510652
12,14,6.490163,-1.161136,7.006237
13,0,6.503638,-0.6383089,-0.002334479
13,1,6.505882,-0.6077374,0.4978305
13,2,6.504575,-0.6405226,0.9999549
13,3,6.503333,-0.6689963,1.499912
13,4,6.502241,-0.6922628,1.999899
13,5,6.50139,-0.7094969,2.49992
13,6,6.50085,-0.7200869,2.999949
13,7,6.500661,-0.7236584,3.5
13,8,6.50085,-0.7200869,4
13,9,6.50139,-0.709497,4.50008
13,10,6.502241,-0.6922627,5.000101
13,11,6.503333,-0.6689965,5.500076
13,12,6.504575,-0.6405227,6
13,13,6.505882,-0.6077366,6.502169
13,14,6.503638,-0.6383083,7.002334
14,0,6.519787,-0.1034863,0.001607073
14,1,6.508148,-0.09080973,0.5055269
14,2,6.161846,-0.2579312,0.9998337
14,3,6.061144,-0.4152741,1.495684
14,4,6.026939,-0.5095021,1.994427
14,5,6.012913,-0.5653539,2.495335
14,6,6.00689,-0.5954646,2.997413
14,7,6.005171,-0.6050484,3.5
14,8,6.006885,-0.5954761,4.002587
14,9,6.012912,-0.5653586,4.504664
14,10,6.026939,-0.5095032,5.005578
14,11,6.061142,-0.4152721,5.504318
14,12,6.161863,-0.2579138,6.000167
14,13,6.508164,-0.09080908,6.494472
14,14,6.519799,-0.1034856,6.998402
