X Grid Position, Y  Grid Position, VecX, VecY, VecZ
6,12,2.714592,-2.704746,6.00213
6,13,2.726609,-2.651994,6.501569
6,14,2.746256,-2.575688,6.999695
6,15,2.774258,-2.473659,7.496731
6,16,2.8071,-2.350721,7.993533
6,17,2.843463,-2.207472,8.491336
6,18,2.883882,-2.03684,8.991119
6,19,2.924485,-1.837429,9.492844
7,0,3.476317,-1.837424,0.005237624
7,1,3.464342,-2.029186,0.5061541
7,2,3.451989,-2.20027,1.00584
7,3,3.44045,-2.348106,1.504322
7,4,3.4302,-2.473589,2.002161
7,5,3.42165,-2.576595,2.500108
7,6,3.415271,-2.656352,2.998738
7,7,3.410937,-2.714086,3.498276
7,8,3.408035,-2.752291,3.998626
7,9,3.406421,-2.771801,4.499467
7,10,3.406421,-2.771801,5.000533
7,11,3.408035,-2.752291,5.501374
7,12,3.410937,-2.714086,6.001727
7,13,3.415271,-2.656352,6.501261
7,14,3.42165,-2.576595,6.999892
7,15,3.4302,-2.47359,7.497837
7,16,3.44045,-2.348106,7.995677
7,17,3.451989,-2.20027,8.494162
7,18,3.464342,-2.029188,8.993839
7,19,3.476317,-1.837421,9.49477
8,0,4.023684,-1.837424,0.005237681
8,1,4.035664,-2.029186,0.5061542
8,2,4.048018,-2.20027,1.00584
8,3,4.05954,-2.348105,1.504322
8,4,4.069798,-2.473589,2.002161
8,5,4.078353,-2.576594,2.500108
8,6,4.084726,-2.656352,2.998738
8,7,4.089066,-2.714086,3.498276
8,8,4.091965,-2.752291,3.998626
8,9,4.093581,-2.771801,4.499467
8,10,4.093581,-2.771801,5.000533
8,11,4.091965,-2.75229,5.501374
8,12,4.089066,-2.714086,6.001727
8,13,4.084726,-2.656353,6.501261
8,14,4.078353,-2.576595,6.999892
8,15,4.069798,-2.47359,7.497837
8,16,4.05954,-2.348106,7.995677
8,17,4.048018,-2.20027,8.494162
8,18,4.035664,-2.029188,8.993839
8,19,4.023684,-1.837421,9.49477
9,0,4.575515,-1.837429,0.007152183
9,1,4.616111,-2.036838,0.508877
9,2,4.656534,-2.207473,1.008675
9,3,4.692904,-2.350721,1.506471
9,4,4.725743,-2.473659,2.003268
9,5,4.753747,-2.575688,2.50031
9,6,4.773391,-2.651993,2.998427
9,7,4.785398,-2.704746,3.497867
9,8,4.794168,-2.74089,3.998344
9,9,4.800219,-2.761274,4.499403
9,10,4.800219,-2.761274,5.000597
9,11,4.794168,-2.74089,5.501656
9,12,4.785398,-2.704746,6.00213
9,13,4.773391,-2.651994,6.501569
9,14,4.753747,-2.575688,6.999695
9,15,4.725743,-2.473659,7.496731
9,16,4.692904,-2.35072,7.993533
9,17,4.656534,-2.207472,8.491336
9,18,4.616111,-2.036839,8.991119
9,19,4.575515,-1.837429,9.492844
10,0,5.143702,-1.835724,0.01179716
10,1,5.233344,-2.052309,0.5162362
10,2,5.312819,-2.213798,1.016477
10,3,5.375044,-2.33679,1.512156
10,4,5.437936,-2.451996,2.006111
10,5,5.498941,-2.554265,2.500944
10,6,5.532762,-2.620811,2.99792
10,7,5.542414,-2.65749,3.497197
10,8,5.557089,-2.688759,3.998015
10,9,5.577772,-2.71463,4.499323
10,10,5.577772,-2.71463,5.000677
10,11,5.557089,-2.688759,5.501985
10,12,5.542414,-2.65749,6.00281
10,13,5.532762,-2.62081,6.502085
10,14,5.498941,-2.554265,6.999058
10,15,5.437937,-2.451996,7.49389
10,16,5.375044,-2.33679,7.987844
10,17,5.312819,-2.213798,8.483524
10,18,5.233343,-2.052308,8.983768
10,19,5.143701,-1.835725,9.488201
11,0,5.750939,-1.819386,0.02129032
11,1,5.969231,-2.061318,0.5356425
11,2,6.105449,-2.172484,1.0371
11,3,6.150126,-2.229692,1.524944
11,4,6.262327,-2.322618,2.012187
11,5,6.438306,-2.416193,2.503618
11,6,6.48095,-2.45763,2.998695
11,7,6.407609,-2.467625,3.497255
11,8,6.428041,-2.489473,3.998495
11,9,6.540838,-2.517241,4.499732
11,10,6.540838,-2.517241,5.000268
11,11,6.428042,-2.489473,5.501505
11,12,6.407609,-2.467625,6.002745
11,13,6.48095,-2.45763,6.501308
11,14,6.438309,-2.416193,6.996351
11,15,6.262327,-2.322618,7.487812
11,16,6.150126,-2.229693,7.975055
11,17,6.105449,-2.172485,8.462897
11,18,5.969233,-2.06132,8.964351
11,19,5.750938,-1.819386,9.478712
12,0,6.381954,-1.527476,0.03109368
12,1,6.613969,-1.665196,0.55065
12,2,6.829916,-1.719248,1.069769
12,3,6.96584,-1.751567,1.563529
12,4,7.096653,-1.668624,1.986946
12,5,7.181194,-1.704925,2.496795
12,6,7.209747,-1.72983,3.035791
12,7,7.195141,-1.756498,3.546559
12,8,7.214818,-1.745841,3.965523
12,9,7.254099,-1.736987,4.480422
12,10,7.254099,-1.736987,5.019578
12,11,7.214818,-1.745841,5.534471
12,12,7.195141,-1.756498,5.953445
12,13,7.209747,-1.72983,6.464207
12,14,7.181194,-1.704925,7.003209
12,15,7.096651,-1.668626,7.513054
12,16,6.965844,-1.751567,7.936458
12,17,6.829916,-1.719249,8.430227
12,18,6.613969,-1.665196,8.949349
12,19,6.381955,-1.527477,9.468905
13,0,7.061377,-1.201056,0.03274345
13,1,7.321377,-1.095157,0.5582098
13,2,7.418044,-0.8210857,1.09756
13,3,7.298351,-0.7230946,1.592195
13,4,7.253529,-0.5506243,1.931085
13,5,7.421764,-0.5647644,2.46785
13,6,7.377327,-0.569721,3.08247
13,7,7.178142,-0.6290504,3.598119
13,8,7.159853,-0.6136265,3.913339
13,9,7.352402,-0.5588816,4.438515
13,10,7.352402,-0.5588815,5.061485
13,11,7.159853,-0.6136262,5.586661
13,12,7.178141,-0.6290538,5.901877
13,13,7.377327,-0.5697203,6.417534
13,14,7.421764,-0.5647646,7.032149
13,15,7.253529,-0.5506242,7.568914
13,16,7.298351,-0.7230964,7.907805
13,17,7.418043,-0.8210862,8.402434
13,18,7.321375,-1.095162,8.941791
13,19,7.061378,-1.201058,9.467257
14,0,7.084608,-0.7941377,0.02227702
14,1,7.128345,-0.5799621,0.5277111
14,2,7.019711,-0.6428362,1.002668
14,3,6.857213,-0.8012646,1.50208
14,4,6.950005,-0.7359312,1.999343
14,5,6.991461,-0.5920066,2.531025
14,6,6.954727,-0.6138612,2.971382
14,7,6.916852,-0.8803478,3.487219
14,8,6.909379,-0.8737497,4.011584
14,9,6.913262,-0.6240963,4.532552
14,10,6.913262,-0.6240962,4.967449
14,11,6.909379,-0.8737496,5.488416
14,12,6.916852,-0.8803481,6.012785
14,13,6.954726,-0.613861,6.528618
14,14,6.991461,-0.5920066,6.968981
14,15,6.950004,-0.7359312,7.500662
14,16,6.857215,-0.8012624,7.997926
14,17,7.019711,-0.6428373,8.497337
14,18,7.128345,-0.5799619,8.972286
14,19,7.08461,-0.794139,9.477721
15,0,7.045655,-0.2337002,-0.01018521
15,1,6.622931,-0.5917872,0.4967014
15,2,6.633411,-0.9042418,0.9106249
15,3,6.381617,-0.8803212,1.416881
15,4,6.501129,-0.9519314,2.076624
15,5,6.944242,-1.080818,2.533521
15,6,6.977461,-1.091137,2.913537
15,7,6.499974,-1.141571,3.368669
15,8,6.500656,-1.155038,4.11231
15,9,6.97796,-1.099903,4.570501
15,10,6.97796,-1.099903,4.929499
15,11,6.500655,-1.155037,5.387691
15,12,6.499978,-1.141573,6.131336
15,13,6.97746,-1.091137,6.586463
15,14,6.944242,-1.080817,6.966475
15,15,6.501133,-0.9519337,7.423376
15,16,6.381616,-0.8803199,8.083113
15,17,6.633406,-0.9042437,8.589366
15,18,6.622931,-0.5917869,9.0033
15,19,7.045681,-0.2337001,9.51022
